8362,7352399.2499,359253.9031,1.8062,37,DIVISA TERRENO
8363,7352397.5171,359232.2207,1.6873,37,DIVISA TERRENO
8364,7352398.6689,359231.8143,1.6917,37,DIVISA TERRENO
8365,7352396.7636,359214.3841,1.5842,37,DIVISA TERRENO
8366,7352395.6298,359220.2093,1.6837,37,DIVISA TERRENO
8367,7352390.6522,359220.5658,1.5356,37,DIVISA TERRENO
8368,7352396.1630,359218.7169,1.6703,86,PVE
8369,7352396.2353,359215.0163,1.7176,91,RG 핯UA
8370,7352390.0927,359217.8020,2.0136,91,RG 핯UA
8371,7352390.1604,359217.2954,1.8490,37,DIVISA TERRENO
8372,7352388.1039,359210.7325,1.8440,37,DIVISA TERRENO
8373,7352396.4409,359266.7774,1.8338,37,DIVISA TERRENO
8374,7352395.6499,359254.2325,1.6116,37,DIVISA TERRENO
8375,7352392.0980,359232.6341,1.6577,37,DIVISA TERRENO
8376,7352390.3461,359226.8671,1.5670,37,DIVISA TERRENO
8377,7352389.3707,359220.5080,1.8779,37,DIVISA TERRENO
8378,7352390.4095,359220.5837,1.6753,37,DIVISA TERRENO
8379,7352389.3122,359218.7544,1.9416,37,DIVISA TERRENO
8380,7352389.9661,359221.0729,1.8154,86,PVE
